"","Category","Indicator","Element","Attribute","Rating","ElementRating","OverallRating"
"1","Food-Web-Base","Phytoplankton","Specific","Described",1,0.666666666666667,0.733333333333333
"2","Food-Web-Base","Phytoplankton","Specific","Units",1,0.666666666666667,0.733333333333333
"3","Food-Web-Base","Phytoplankton","Specific","Spatial",1,0.666666666666667,0.733333333333333
"4","Food-Web-Base","Phytoplankton","Specific","Uncertainty",0,0.666666666666667,0.733333333333333
"5","Food-Web-Base","Phytoplankton","Specific","Methods",1,0.666666666666667,0.733333333333333
"6","Food-Web-Base","Phytoplankton","Specific","Code",0,0.666666666666667,0.733333333333333
"7","Food-Web-Base","Phytoplankton","Measurable","Available",1,1,0.733333333333333
"8","Food-Web-Base","Phytoplankton","Measurable","Online",1,1,0.733333333333333
"9","Food-Web-Base","Phytoplankton","Measurable","Contact",1,1,0.733333333333333
"10","Food-Web-Base","Phytoplankton","Measurable","SourceDat",1,1,0.733333333333333
"11","Food-Web-Base","Phytoplankton","Measurable","SourceAvail",1,1,0.733333333333333
"12","Food-Web-Base","Phytoplankton","Measurable","SourceContact",1,1,0.733333333333333
"13","Food-Web-Base","Phytoplankton","Achievable","Tested",0,0,0.733333333333333
"14","Food-Web-Base","Phytoplankton","Achievable","Sensitivity",0,0,0.733333333333333
"15","Food-Web-Base","Phytoplankton","Achievable","TimeLag",0,0,0.733333333333333
"16","Food-Web-Base","Phytoplankton","Relevant","Advice",1,1,0.733333333333333
"17","Food-Web-Base","Phytoplankton","Relevant","Implications",1,1,0.733333333333333
"18","Food-Web-Base","Phytoplankton","Relevant","TargThresh",1,1,0.733333333333333
"19","Food-Web-Base","Phytoplankton","Timebound","Frequency",1,1,0.733333333333333
"20","Food-Web-Base","Phytoplankton","Timebound","Updated",1,1,0.733333333333333
