"","Category","Indicator","Element","Attribute","Rating","ElementRating","OverallRating"
"1","Food-Web-Base","Zooplankton Indices","Specific","Described",1,1,0.65
"2","Food-Web-Base","Zooplankton Indices","Specific","Units",1,1,0.65
"3","Food-Web-Base","Zooplankton Indices","Specific","Spatial",1,1,0.65
"4","Food-Web-Base","Zooplankton Indices","Specific","Uncertainty",1,1,0.65
"5","Food-Web-Base","Zooplankton Indices","Specific","Methods",1,1,0.65
"6","Food-Web-Base","Zooplankton Indices","Specific","Code",1,1,0.65
"7","Food-Web-Base","Zooplankton Indices","Measurable","Available",1,0.833333333333333,0.65
"8","Food-Web-Base","Zooplankton Indices","Measurable","Online",1,0.833333333333333,0.65
"9","Food-Web-Base","Zooplankton Indices","Measurable","Contact",1,0.833333333333333,0.65
"10","Food-Web-Base","Zooplankton Indices","Measurable","SourceDat",0,0.833333333333333,0.65
"11","Food-Web-Base","Zooplankton Indices","Measurable","SourceAvail",1,0.833333333333333,0.65
"12","Food-Web-Base","Zooplankton Indices","Measurable","SourceContact",1,0.833333333333333,0.65
"13","Food-Web-Base","Zooplankton Indices","Achievable","Tested",0,0,0.65
"14","Food-Web-Base","Zooplankton Indices","Achievable","Sensitivity",0,0,0.65
"15","Food-Web-Base","Zooplankton Indices","Achievable","TimeLag",0,0,0.65
"16","Food-Web-Base","Zooplankton Indices","Relevant","Advice",1,0.666666666666667,0.65
"17","Food-Web-Base","Zooplankton Indices","Relevant","Implications",1,0.666666666666667,0.65
"18","Food-Web-Base","Zooplankton Indices","Relevant","TargThresh",0,0.666666666666667,0.65
"19","Food-Web-Base","Zooplankton Indices","Timebound","Frequency",1,0.75,0.65
"20","Food-Web-Base","Zooplankton Indices","Timebound","Updated",0.5,0.75,0.65
